,Shipment Date,Matching Fields,Consignee,Consignee Full Address,Consignee Email 1,Consignee Phone 1,Consignee Website 1,Consignee Profile,Consignee Trade Roles,Shipper,Shipper Full Address,Shipper Email 1,Shipper Phone 1,Shipper Website 1,Shipper Profile,Shipper Trade Roles,Notify Party,HS Code,Goods Shipped,Volume (TEU),Gross Weight (kg),is_weapon
21,2019-01-20,HS Code (4-digit): 9303,Yusen Group,"Rod. Anhanguera - Jardim Jaragua, São Paulo - SP, Brazil",,,,https://panjiva.com/Yusen-Group/44909961,Logistics,Yusen Group,"Patiya Upazila, Bangladesh",,,,https://panjiva.com/Yusen-Group/36044316,,YUSEN GROUP,93033000,12 PALLETS CONTAINING 25 BOXES EACH UNPRIMED SHOTSHELL RED NO SKIVED,1.0,4820.0,True
22,2018-07-11,HS Code (4-digit): 9303,Mega Multimodal Imp. E Exp. Ltda,"Av. São Francisco, 65 - 72 - Centro, Santos - SP, 11013-201, Brazil",,+55 13 3027 4008,,https://panjiva.com/Mega-Multimodal-Imp-E-Exp-Ltda/38691589,"Manufacturer, Trading Company",Aloma,United States,,,,https://panjiva.com/Aloma/44920814,,MEGA MULTIMODAL IMPORTACAO E EXPORTACAO LTDA,93039000,"ONE 20´ X 8´ X 8´6"" GENERAL PU SLAC 10 PALLETS 150 CARTONS UNLOADED FIREARMS, SPINGARDAS",1.0,3873.0,True
23,2018-05-19,HS Code (4-digit): 9303,Double Star Logistics Do Brasil Ltda Epp,"Av. Moema, 87 - 33 - Planalto Paulista, São Paulo - SP, 04077-020, Brazil",,,,https://panjiva.com/Double-Star-Logistics-Do-Brasil-Ltda-Epp/42207945,Logistics,Centauro Sa,"9 de Julio 1126, M5500ALL Mendoza, Mendoza, Argentina",,,,https://panjiva.com/Centauro-SA/36066813,,DOUBLE STAR LOGISTICS DO BRASIL LTDA EPP,93039000,40 REEFER HQ 300 CAIXAS DE AJOS FRESCOS CALIBRE NO 4 1200 CAIXAS DE AJOS FRESCOS CALIBRE NO 5 800 CAIXAS DE AJOS FRESCOS CALIBRE NO 6,2.0,23000.0,True
25,2017-10-19,HS Code (4-digit): 9303,Mega Multimodal Imp. E Exp. Ltda,"Av. São Francisco, 65 - 72 - Centro, Santos - SP, 11013-201, Brazil",,+55 13 3027 4008,,https://panjiva.com/Mega-Multimodal-Imp-E-Exp-Ltda/38691589,"Manufacturer, Trading Company",Simtex International Ltd.,"9 Goodwood Rd, Eastleigh SO50 4NT, UK",,,,https://panjiva.com/Simtex-International-Ltd/42513600,,MEGA MULTIMODAL IMPORTACAO E EXPORTACAO LTDA,93032000,"SHOTGUNS,ESPINGARDAS",1.0,1169.0,True
28,2017-07-26,HS Code (4-digit): 9303,The Runtime Logistica Ltda Epp,"Rua Chaves Barcellos, 27 - 606 - Centro Histórico, Porto Alegre - RS, 90030-120, Brazil",,,,https://panjiva.com/The-Runtime-Logistica-Ltda-Epp/42361921,Logistics,Aloma,United States,,,,https://panjiva.com/Aloma/44920814,,THE RUNTIME LOGISTICA LTDA EPP,93032000,"SLAC: 8 SW,SKDS SHOTGUNS ,ESPINGARDAS",3.0,6784.0,True
29,2017-02-22,HS Code (4-digit): 9303,The Runtime Logistica Ltda Epp,"Rua Chaves Barcellos, 27 - 606 - Centro Histórico, Porto Alegre - RS, 90030-120, Brazil",,,,https://panjiva.com/The-Runtime-Logistica-Ltda-Epp/42361921,Logistics,Aloma,United States,,,,https://panjiva.com/Aloma/44920814,,THE RUNTIME LOGISTICA LTDA EPP,93030000,"1X20 FT CONTAINER SLAC (FCL) 429 CARTONS SHOTHUNS, ESPINGARDAS",1.0,3537.0,True
32,2016-05-18,HS Code (4-digit): 9303,The Runtime Logistica Ltda,"R. Pedro Chaves Barcelos, 27 - Auxiliadora, Porto Alegre - RS, 90450-010, Brazil",,+55 51 3225 6020,,https://panjiva.com/The-Runtime-Logistica-Ltda/5138335,"Manufacturer, Logistics",Aloma,United States,,,,https://panjiva.com/Aloma/44920814,,THE RUNTIME LOGISTICA LTDA,93030000,40 FT CONTAINER SLAC: 165 CARTONS SHOTGUNS,2.0,3902.0,True
39,2015-06-07,HS Code (4-digit): 9303,Craft Multimodal,"Av. das Nações Unidas, 12551 - 24 ANDAR CJ 2402 - Cidade Monções, São Paulo - SP, 04578-000, Brazil",,,,https://panjiva.com/Craft-Multimodal/39583993,Logistics,Carotrans International Inc.,Chile,,,,https://panjiva.com/Carotrans-International-Inc/36060519,,CRAFT MULTIMODAL,93039000,4 SKIDS STC: ALUMINUM EXTAMABALE ROLL O MATIC MOP,0.04,397.0,True
45,2014-10-27,HS Code (4-digit): 9303,Nautika Comercial De Artigos Para Lazer Ltda,"R. Santana de Ipanema, 597 - Cumbica, Guarulhos - SP, Brazil",,+55 11 20854 4647,,https://panjiva.com/Nautika-Comercial-De-Artigos-Para-Lazer-Ltda/4286855,Manufacturer,"Weifang Huadong Air Gun Mfg. Co., Ltd.","Binhai, Tianjin, China",,,,https://panjiva.com/Weifang-Huadong-Air-Gun-Mfg-Co-Ltd/36065183,Manufacturer,NAUTIKA COMERCIAL DE ARTIGOS PARA LAZER LTDA,93032000,845 PACKAGES AIR RIFLE,2.0,15823.0,True
46,2014-10-08,HS Code (4-digit): 9303,Euro Sul Fornecedora De Navios Ltda,"Rua Arthur Bernardes, 466 - Alvorada, Paranaguá - PR, Brazil",,+55 41 3668 1319,,https://panjiva.com/Euro-Sul-Fornecedora-De-Navios-Ltda/36018085,,Drew Marine Signal & Safety Germany Gmb H,"Vieländer Weg 147, 27574 Bremerhaven, Germany",,+49 494 713930,,https://panjiva.com/Drew-Marine-Signal-Safety-Germany-GmbH/10901346,Manufacturer,EURO SUL FORNECEDORA DE NAVIOS LTDA,93039000,400 CARTON PW LINETHROWER 250 BODY & LINE 50 C:ARTON LINETHROWER 250 BODY & LINE,1.0,1890.0,True
1,2021-12-14,HS Code (4-digit): 9304,Craft Multimodal Ltda,"Av. das Nações Unidas, 12551 - 24 ANDAR CJ 2402 - Cidade Monções, São Paulo - SP, 04578-000, Brazil",,,,https://panjiva.com/Craft-Multimodal-Ltda/38528680,Logistics,Globelink International Forwarders,Hong Kong,,,,https://panjiva.com/Globelink-International-Forwarders/87842484,Logistics,CRAFT MULTIMODAL,93040000,38 CARTONS OF HOME AUDIO SMART AUDIO AND HEADPHONE,0.1,799.0,True
2,2021-12-09,HS Code (4-digit): 9304,Multibrax Agenciamento E Transportes Internacionais Ltd.,"Avenida Carlos Gomes, 1610 - Auxiliadora, Porto Alegre - RS, Brazil",,+55 51 3391 5006,,https://panjiva.com/Multibrax-Agenciamento-E-Transportes-Internacionais-Ltd/36372208,Logistics,"Aurora International Logistic Co., Ltd.",China,,,,https://panjiva.com/Aurora-International-Logistic-Co-Ltd/87845691,"Logistics, Wholesale",MULTIBRAX AGENCIAMENTO & TRANSPORTES INTERNACIONAIS LTD,93040000,1 X 40 CONTAINERS CONTAINING 787 CARTONS OF AIR RIFLE LEAD PELLET SCOPE SPARE PARTS FOR AIR RIFLE,2.0,9089.0,True
3,2021-12-07,HS Code (4-digit): 9304,Multibrax Agenciamento E Transportes Internacionais Ltd.,"Avenida Carlos Gomes, 1610 - Auxiliadora, Porto Alegre - RS, Brazil",,+55 51 3391 5006,,https://panjiva.com/Multibrax-Agenciamento-E-Transportes-Internacionais-Ltd/36372208,Logistics,"Trans China Logistics Co., Ltd.",China,,,,https://panjiva.com/Trans-China-Logistics-Co-Ltd/45031084,Logistics,MULTIBRAX AGENCIAMENTO & TRANSPORTES INTERNACIONAIS LTD,93040000,1 X 40 CONTAINERS CONTAINING 877 CARTONS OF AIR RIFLE,2.0,10160.0,True
4,2021-12-01,HS Code (4-digit): 9304,Asia Shipping,"R. Alexandre Herculano, 197 - ANDAR 13 SALA - Gonzaga, Santos - SP, 11050-030, Brazil",,,,https://panjiva.com/Asia-Shipping/71208250,Logistics,Asia Shipping,Hong Kong,,,,https://panjiva.com/Asia-Shipping/87844159,Logistics,ASIA SHIPPING,93040000,91 CARTONS OF AIRSOFT ACCESSORIES (TOYS MODEL),0.13,1395.0,True
5,2021-12-01,HS Code (4-digit): 9304,Asia Shipping,"R. Alexandre Herculano, 197 - ANDAR 13 SALA - Gonzaga, Santos - SP, 11050-030, Brazil",,,,https://panjiva.com/Asia-Shipping/71208250,Logistics,Asia Shipping,Hong Kong,,,,https://panjiva.com/Asia-Shipping/87844159,Logistics,ASIA SHIPPING,93040000,90 CARTONS OF AIRSOFT ACCESSORIES (TOYS MODEL),0.12,1347.0,True
6,2021-11-07,HS Code (4-digit): 9304,Multibrax Agenciamento E Transportes Internacionais Ltd.,"Avenida Carlos Gomes, 1610 - Auxiliadora, Porto Alegre - RS, Brazil",,+55 51 3391 5006,,https://panjiva.com/Multibrax-Agenciamento-E-Transportes-Internacionais-Ltd/36372208,Logistics,"Trans China Logistics Co., Ltd.",China,,,,https://panjiva.com/Trans-China-Logistics-Co-Ltd/45031084,Logistics,MULTIBRAX AGENCIAMENTO & TRANSPORTES INTERNACIONAIS LTD,93040000,2 X 40 CONTAINERS CONTAINING 881 CARTONS OF AIRSOFT RIFLE,4.0,19798.0,True
7,2021-09-23,HS Code (4-digit): 9304,Smx International Ltda Epp,AV VEREADOR ABRAHAO JOAO FRANCISCO 2600 SALA 401A DOM BOSCO - ITAJAI - SC - 88307301,,,,https://panjiva.com/Smx-International-Ltda-Epp/42210195,,"Shanghai Hamsun International Logistics Co., Ltd.",China,,,,https://panjiva.com/Shanghai-Hamsun-International-Logistics-Co-Ltd/104748191,Logistics,SMX INTERNATIONAL LTDA EPP,93040090,1 X 40 CONTAINERS CONTAINING 758 CARTONS OF AIR RIFLE,2.0,9836.0,True
8,2021-09-20,HS Code (4-digit): 9304,Craft Multimodal Ltda,"Av. das Nações Unidas, 12551 - 24 ANDAR CJ 2402 - Cidade Monções, São Paulo - SP, 04578-000, Brazil",,,,https://panjiva.com/Craft-Multimodal-Ltda/38528680,Logistics,Syntrans Logistics,China,,,,https://panjiva.com/Syntrans-Logistics/73286237,Logistics,CRAFT MULTIMODAL,93040000,1 X 20 CONTAINERS CONTAINING 69 CARTONS OF TOYS AND,1.0,1105.0,True
9,2021-09-20,HS Code (4-digit): 9304,Ctl Logistics Do Brasil Ltda,"Av. Jabaquara, 2229 - CONJ 91 E 92 - Mirandópolis, São Paulo - SP, 04045-003, Brazil",,,,https://panjiva.com/Ctl-Logistics-Do-Brasil-Ltda/66600863,Logistics,Charter Link Logistics Ltd.,Hong Kong,,,,https://panjiva.com/Charter-Link-Logistics-Ltd/108472037,Logistics,CTL LOGISTICS,93040090,57 CARTONS AIRSOFT TOY,0.09,815.0,True
10,2021-09-16,HS Code (4-digit): 9304,Asia Shipping,"R. Alexandre Herculano, 197 - ANDAR 13 SALA - Gonzaga, Santos - SP, 11050-030, Brazil",,,,https://panjiva.com/Asia-Shipping/71208250,Logistics,Asia Shipping,Hong Kong,,,,https://panjiva.com/Asia-Shipping/87844159,Logistics,ASIA SHIPPING,93040000,52 PALLET OF AIRSOFT ACCESSORIES (TOYS MODEL),0.06,658.0,True
11,2021-09-12,HS Code (4-digit): 9304,Ctl Logistics Do Brasil Ltda,"Av. Jabaquara, 2229 - CONJ 91 E 92 - Mirandópolis, São Paulo - SP, 04045-003, Brazil",,,,https://panjiva.com/Ctl-Logistics-Do-Brasil-Ltda/66600863,Logistics,Charter Link Logistics Ltd.,Hong Kong,,,,https://panjiva.com/Charter-Link-Logistics-Ltd/108472037,Logistics,CTL LOGISTICS,93040000,6 CARTONS OF AIRSOFT TOY ACCESSORIES,0.01,92.0,True
12,2021-08-22,HS Code (4-digit): 9304,Anx Logistica International E Agenciamento Ltda,"R. Mairinque, 231 - Vila Clementino, São Paulo - SP, 04037-020, Brazil",,,,https://panjiva.com/Anx-Logistica-International-E-Agenciamento-Ltda/41673715,Logistics,Parisi Grand Smooth Logistics Ltd.,China,,,,https://panjiva.com/Parisi-Grand-Smooth-Logistics-Ltd/106984085,Logistics,ANX LOGISTICA INTERNACIONAL & AGENCIAMENTO LTDA,93040090,1 X 20 CONTAINERS CONTAINING 371 CARTONS OF AIRSOFT REPLICAS AND ACCESSORIES,1.0,4703.0,True
13,2021-08-21,HS Code (4-digit): 9304,Multibrax Agenciamento E Transportes Internacionais Ltd.,"Avenida Carlos Gomes, 1610 - Auxiliadora, Porto Alegre - RS, Brazil",,+55 51 3391 5006,,https://panjiva.com/Multibrax-Agenciamento-E-Transportes-Internacionais-Ltd/36372208,Logistics,"Trans China Logistics Co., Ltd.",China,,,,https://panjiva.com/Trans-China-Logistics-Co-Ltd/45031084,Logistics,MULTIBRAX AGENCIAMENTO & TRANSPORTES INTERNACIONAIS LTD,93040000,1 X 40 CONTAINERS CONTAINING 976 CARTONS OF SPORTING GOODS AIR PISTOL AND AIR RIFLE,2.0,10990.0,True
14,2021-08-21,HS Code (4-digit): 9304,Multibrax Agenciamento E Transportes Internacionais Ltd.,"Avenida Carlos Gomes, 1610 - Auxiliadora, Porto Alegre - RS, Brazil",,+55 51 3391 5006,,https://panjiva.com/Multibrax-Agenciamento-E-Transportes-Internacionais-Ltd/36372208,Logistics,"Trans China Logistics Co., Ltd.",China,,,,https://panjiva.com/Trans-China-Logistics-Co-Ltd/45031084,Logistics,MULTIBRAX AGENCIAMENTO & TRANSPORTES INTERNACIONAIS LTD,93040000,1 X 40 CONTAINERS CONTAINING 1640 CARTONS OF AIR RIFLE,2.0,16961.0,True
15,2021-08-18,HS Code (4-digit): 9304,Amadeo Rossi S A Metalrgica,"Rua Amadéo Rossi, 143 - Morro do Espelho, São Leopoldo - RS, Brazil",,+55 51 3591 2100,,https://panjiva.com/Amadeo-Rossi-S-A-Metalrgica/36031185,Manufacturer,Parisi Grand Smooth Logistics Ltd.,Taiwan,,,,https://panjiva.com/Parisi-Grand-Smooth-Logistics-Ltd/106983799,Logistics,MULTIBRAX AGENCIAMENTO & TRANSPORTES INTERNACIONAIS LTD,93040000,1 X 20 CONTAINERS CONTAINING 650 CARTONS OF SPORTING GOODS(AIRSOFT),1.0,3653.0,True
16,2021-08-06,HS Code (4-digit): 9304,Asia Shipping,"R. Alexandre Herculano, 197 - ANDAR 13 SALA - Gonzaga, Santos - SP, 11050-030, Brazil",,,,https://panjiva.com/Asia-Shipping/71208250,Logistics,Asia Shipping,Hong Kong,,,,https://panjiva.com/Asia-Shipping/87844159,Logistics,ASIA SHIPPING,93040000,26 PALLET OF AIRSOFT ACCESSORIES TOYS MODEL,0.04,394.0,True
17,2021-07-31,HS Code (4-digit): 9304,Multibrax Agenciamento E Transportes Internacionais Ltd.,"Avenida Carlos Gomes, 1610 - Auxiliadora, Porto Alegre - RS, Brazil",,+55 51 3391 5006,,https://panjiva.com/Multibrax-Agenciamento-E-Transportes-Internacionais-Ltd/36372208,Logistics,"Trans China Logistics Co., Ltd.",China,,,,https://panjiva.com/Trans-China-Logistics-Co-Ltd/45031084,Logistics,MULTIBRAX AGENCIAMENTO & TRANSPORTES INTERNACIONAIS LTD,93040000,1 X 20 CONTAINERS CONTAINING 500 CARTONS OF AIRSOFT RIFLE,1.0,7750.0,True
18,2021-07-19,HS Code (4-digit): 9304,Nautika Comercial De Artigos Para Lazer Ltda,"R. Santana de Ipanema, 597 - Cumbica, Guarulhos - SP, Brazil",,+55 11 20854 4647,,https://panjiva.com/Nautika-Comercial-De-Artigos-Para-Lazer-Ltda/4286855,Manufacturer,Maytrans International Corp,Taiwan,,,,https://panjiva.com/Maytrans-International-Corp/87845935,,NEW TRAFIC LOGISTIC,93040000,1 X 20 CONTAINERS CONTAINING 300 CARTONS OF TOY MODELS AND ACCESSORIES,1.0,5226.0,True
19,2021-07-14,HS Code (4-digit): 9304,Easy Solution Logistica Ltda,"R. Antônio Manoel Moreira, 70 - ANDAR 4 - Fazenda, Itajaí - SC, 88301-640, Brazil",,,,https://panjiva.com/Easy-Solution-Logistica-Ltda/66601055,Logistics,Reynold Logistics Ltd.,China,,,,https://panjiva.com/Reynold-Logistics-Ltd/87850200,Logistics,ES BRASIL LOGISTICA LTDA,93040000,1 X 40 CONTAINERS CONTAINING 1730 CARTONS OF AIR RIFLE ACTION BY SPRING: AIR  RIFLE NITRO BLACK,2.0,15916.0,True
20,2021-07-04,HS Code (4-digit): 9304,Amadeo Rossi S A Metalrgica,"Rua Amadéo Rossi, 143 - Morro do Espelho, São Leopoldo - RS, Brazil",,+55 51 3591 2100,,https://panjiva.com/Amadeo-Rossi-S-A-Metalrgica/36031185,Manufacturer,Parisi Grand Smooth Logistics Ltd.,Taiwan,,,,https://panjiva.com/Parisi-Grand-Smooth-Logistics-Ltd/106983799,Logistics,MULTIBRAX AGENCIAMENTO & TRANSPORTES INTERNACIONAIS LTD,93040000,1 X 20 CONTAINERS CONTAINING 1850 CARTONS OF SPORTING GOODS(AIRSOFT,1.0,8813.0,True
22,2021-07-01,HS Code (4-digit): 9304,Likes Logistica International Ltda,"R. Barão de Paranapiacaba, 02 - CONJ 02 SALA 05 - Encruzilhada, Santos - SP, 11050-250, Brazil",,,,https://panjiva.com/Likes-Logistica-International-Ltda/71208324,Logistics,Starmark International Forwarder,China,,,,https://panjiva.com/Starmark-International-Forwarder/87843421,Logistics,LIKES LOGISTICA INTERNACIONAL LTDA,93040000,1 X 40 CONTAINERS CONTAINING 287 CARTONS OF AIR SOFT GUN AND ACCESSORIES,2.0,4723.0,True
24,2021-06-07,HS Code (4-digit): 9304,New Trafic Logistica International E Transporte Ltda,"R. Arizona, 1426 - Cidade Monções, São Paulo - SP, 04567-003, Brazil",,,,https://panjiva.com/New-Trafic-Logistica-International-E-Transporte-Ltda/41535237,Logistics,Fibs Logistics Ltd.,Hong Kong,,,,https://panjiva.com/Fibs-Logistics-Ltd/106984341,Logistics,NEW TRAFIC LOGISTIC,93040000,1 X 20 CONTAINERS CONTAINING 170 CARTONS OF AIRSOFT TOY GUNS,1.0,2721.0,True
27,2021-05-06,HS Code (4-digit): 9304,Asia Shipping,"R. Alexandre Herculano, 197 - ANDAR 13 SALA - Gonzaga, Santos - SP, 11050-030, Brazil",,,,https://panjiva.com/Asia-Shipping/71208250,Logistics,Asia Shipping,Hong Kong,,,,https://panjiva.com/Asia-Shipping/87844159,Logistics,ASIA SHIPPING,93040000,15 CARTONS OF AIRSOFT ACCESSORIES (TOYS MODEL),0.03,233.0,True
28,2021-05-03,HS Code (4-digit): 9304,Amadeo Rossi S A Metalrgica,"Rua Amadéo Rossi, 143 - Morro do Espelho, São Leopoldo - RS, Brazil",,+55 51 3591 2100,,https://panjiva.com/Amadeo-Rossi-S-A-Metalrgica/36031185,Manufacturer,Bon Voyage Logistics,Taiwan,,,,https://panjiva.com/Bon-Voyage-Logistics/75488554,Logistics,MULTIBRAX AGENCIAMENTO & TRANSPORTES INTERNACIONAIS LTD,93040000,1 X 20 CONTAINERS CONTAINING 584 CARTONS OF SPORTING GOODS AIRSOFT,1.0,5148.0,True
29,2021-04-23,HS Code (4-digit): 9304,Amadeo Rossi S A Metalrgica,"Rua Amadéo Rossi, 143 - Morro do Espelho, São Leopoldo - RS, Brazil",,+55 51 3591 2100,,https://panjiva.com/Amadeo-Rossi-S-A-Metalrgica/36031185,Manufacturer,Bon Voyage Logistics,Taiwan,,,,https://panjiva.com/Bon-Voyage-Logistics/75488554,Logistics,MULTIBRAX AGENCIAMENTO & TRANSPORTES INTERNACIONAIS LTD,93040000,1 X 20 CONTAINERS CONTAINING 717 CARTONS OF SPORTING GOODS(AIRSOFT),1.0,8614.0,True
30,2021-04-18,HS Code (4-digit): 9304,Multibrax Agenciamento E Transportes Internacionais Ltd.,"Avenida Carlos Gomes, 1610 - Auxiliadora, Porto Alegre - RS, Brazil",,+55 51 3391 5006,,https://panjiva.com/Multibrax-Agenciamento-E-Transportes-Internacionais-Ltd/36372208,Logistics,"Trans China Logistics Co., Ltd.",China,,,,https://panjiva.com/Trans-China-Logistics-Co-Ltd/45031084,Logistics,MULTIBRAX AGENCIAMENTO & TRANSPORTES INTERNACIONAIS LTD,93040000,1 X 40 CONTAINERS CONTAINING 808 CARTONS OF SPORTING GOODS AIR PISTOL AND AIR RIFLE,2.0,9079.0,True
31,2021-03-16,HS Code (4-digit): 9304,Multibrax Agenciamento E Transportes Internacionais Ltd.,"Avenida Carlos Gomes, 1610 - Auxiliadora, Porto Alegre - RS, Brazil",,+55 51 3391 5006,,https://panjiva.com/Multibrax-Agenciamento-E-Transportes-Internacionais-Ltd/36372208,Logistics,"Trans China Logistics Co., Ltd.",China,,,,https://panjiva.com/Trans-China-Logistics-Co-Ltd/45031084,Logistics,MULTIBRAX AGENCIAMENTO & TRANSPORTES INTERNACIONAIS LTD,93040000,1 X 40 CONTAINERS CONTAINING 980 CARTONS OF SPORTING GOODS AIR PISTOL AND AIR RIFLE,2.0,9672.0,True
32,2021-03-16,HS Code (4-digit): 9304,Multibrax Agenciamento E Transportes Internacionais Ltd.,"Avenida Carlos Gomes, 1610 - Auxiliadora, Porto Alegre - RS, Brazil",,+55 51 3391 5006,,https://panjiva.com/Multibrax-Agenciamento-E-Transportes-Internacionais-Ltd/36372208,Logistics,"Trans China Logistics Co., Ltd.",China,,,,https://panjiva.com/Trans-China-Logistics-Co-Ltd/45031084,Logistics,MULTIBRAX AGENCIAMENTO & TRANSPORTES INTERNACIONAIS LTD,93040000,1 X 20 CONTAINERS CONTAINING 500 CARTONS OF AIRSOFT RIFLE,1.0,7690.0,True
33,2021-02-22,HS Code (4-digit): 9304,Amadeo Rossi S A Metalrgica,"Rua Amadéo Rossi, 143 - Morro do Espelho, São Leopoldo - RS, Brazil",,+55 51 3591 2100,,https://panjiva.com/Amadeo-Rossi-S-A-Metalrgica/36031185,Manufacturer,"Wintop Logistics Co., Ltd.",Taiwan,,,,https://panjiva.com/Wintop-Logistics-Co-Ltd/98286197,Logistics,MULTIBRAX AGENCIAMENTO & TRANSPORTES INTERNACIONAIS LTD,93040000,1 X 20 CONTAINERS CONTAINING 353 CARTONS OF SPORTING GOODS AIRSOFT,1.0,4150.0,True
34,2021-02-22,HS Code (4-digit): 9304,Amadeo Rossi S A Metalrgica,"Rua Amadéo Rossi, 143 - Morro do Espelho, São Leopoldo - RS, Brazil",,+55 51 3591 2100,,https://panjiva.com/Amadeo-Rossi-S-A-Metalrgica/36031185,Manufacturer,"Trans China Logistics Co., Ltd.",China,,,,https://panjiva.com/Trans-China-Logistics-Co-Ltd/45031084,Logistics,MULTIBRAX AGENCIAMENTO & TRANSPORTES INTERNACIONAIS LTD,93040000,1 X 20 CONTAINERS CONTAINING 168 BOXES OF SPRING PISTOL,1.0,3053.0,True
35,2021-02-18,HS Code (4-digit): 9304,Amadeo Rossi S A Metalrgica,"Rua Amadéo Rossi, 143 - Morro do Espelho, São Leopoldo - RS, Brazil",,+55 51 3591 2100,,https://panjiva.com/Amadeo-Rossi-S-A-Metalrgica/36031185,Manufacturer,Bon Voyage Logistics,Taiwan,,,,https://panjiva.com/Bon-Voyage-Logistics/75488554,Logistics,MULTIBRAX AGENCIAMENTO & TRANSPORTES INTERNACIONAIS LTD,93040000,1 X 40 CONTAINERS CONTAINING 1157 CARTONS OF SPORTING GOODS AIRSOFT,2.0,8950.0,True
36,2021-02-11,HS Code (4-digit): 9304,Transit Br International Transport,"R. Anita Garibaldi, 257 - 3 - Centro, Itajaí - SC, 88303-020, Brazil",,,,https://panjiva.com/Transit-Br-International-Transport/87758476,Logistics,Worldwide Logistics Group,China,,,,https://panjiva.com/Worldwide-Logistics-Group/73369783,Logistics,TRANSIT BR INTERNATIONAL TRANSPORT,93040090,"1 X 20 CONTAINERS CONTAINING 478 CARTONS OF ARMA DE PRESSAO POR ACAO DE MO LA (AR COMPRIMIDO): CARABINA DE PRESSAO NITRO RX40 CALIBRE: 4,5MM , .177 MARCA: STOEGER , FXRCORONHA EM POLIMERO PRETA COM TRAVA DE SEGURANCA ACOMPANHA: 1 MANUAL, 1 MGS KIT . ARMA DE PRESSAO POR ACAO DE MO LA (AR COMPRIMIDO): CARABINA DE PRESSAO NITRO RX20S3 SUPRESSOR CALIBRE: 5,5MM , .22 SUPORTE (MOUNT) MARCA: STOEGER , FXR PECAS DE REPOSICAO PARA AS CAR ABINAS DE PRESSAO NITRO RX 40,RX 20 DYNAMIC E SU PRESSOR,ATAC TS2 PROTECOES INTERNAS E CAIXAS PARA CARABINAS DE PRESSAO CAIXAS EXTRAS PARA CARABINAS D E PRESSAO NITRO RX 40,RX 20 DYNAMIC E SUPRESSOR,ATAC TS2",1.0,4194.0,True
37,2021-02-09,HS Code (4-digit): 9304,Multibrax Agenciamento E Transportes Internacionais Ltd.,"Avenida Carlos Gomes, 1610 - Auxiliadora, Porto Alegre - RS, Brazil",,+55 51 3391 5006,,https://panjiva.com/Multibrax-Agenciamento-E-Transportes-Internacionais-Ltd/36372208,Logistics,Nora Uluslararasi Nakliyat Ithalat Ihracat Ticaret Ltd. Sti,Turkey,,,,https://panjiva.com/Nora-Uluslararasi-Nakliyat-Ithalat-Ihracat-Ticaret-Ltd-Sti/87848152,,MULTIBRAX AGENCIAMENTO & TRANSPORTES INTERNACIONAIS LTD,93040000,1 X 40 CONTAINERS CONTAINING 19 PALLET OF AIRRIFLE,2.0,12177.0,True
38,2020-12-12,HS Code (4-digit): 9304,Ctl Logistics Do Brasil Ltda,"Av. Jabaquara, 2229 - CONJ 91 E 92 - Mirandópolis, São Paulo - SP, 04045-003, Brazil",,,,https://panjiva.com/Ctl-Logistics-Do-Brasil-Ltda/66600863,Logistics,Charter Link Logistics Ltd.,Hong Kong,,,,https://panjiva.com/Charter-Link-Logistics-Ltd/87845524,"Manufacturer, Logistics",CTL LOGISTICS DO BRASIL LTDA,93040090,31 CARTONS OF TOYS MODEL,0.04,406.0,True
39,2020-12-07,HS Code (4-digit): 9304,Amadeo Rossi S A Metalrgica,"Rua Amadéo Rossi, 143 - Morro do Espelho, São Leopoldo - RS, Brazil",,+55 51 3591 2100,,https://panjiva.com/Amadeo-Rossi-S-A-Metalrgica/36031185,Manufacturer,Bon Voyage Logistics,Taiwan,,,,https://panjiva.com/Bon-Voyage-Logistics/75488554,Logistics,MULTIBRAX AGENCIAMENTO & TRANSPORTES INTERNACIONAIS LTD,93040000,1 X 20 CONTAINERS CONTAINING 668 CARTONS OF SPORTING GOODS AIRSOFT,1.0,5783.0,True
40,2020-11-22,HS Code (4-digit): 9304,Amadeo Rossi S A Metalrgica,"Rua Amadéo Rossi, 143 - Morro do Espelho, São Leopoldo - RS, Brazil",,+55 51 3591 2100,,https://panjiva.com/Amadeo-Rossi-S-A-Metalrgica/36031185,Manufacturer,Bon Voyage Logistics,Taiwan,,,,https://panjiva.com/Bon-Voyage-Logistics/75488554,Logistics,MULTIBRAX AGENCIAMENTO & TRANSPORTES INTERNACIONAIS LTD,93040000,1 X 20 CONTAINERS CONTAINING 771 CARTONS OF SPORTING GOODS,1.0,6498.0,True
41,2020-11-02,HS Code (4-digit): 9304,Access Logistics,"Av. Cel. Marcos Konder, 1024 - SALA 13 B - Centro, Itajaí - SC, 88301-302, Brazil",,,,https://panjiva.com/Access-Logistics/46482183,Logistics,"Trans China Logistics Co., Ltd.",China,,,,https://panjiva.com/Trans-China-Logistics-Co-Ltd/45031084,Logistics,ACCESS GLOBAL LOGISTICS,93040090,1 X 40 CONTAINERS CONTAINING 1198 CARTONS OF AIR RIFLE,2.0,16061.0,True
